32,100,3,22.5,22.5,1.0,1e-07,80,0.35,0.45,True,283.5,3,1.8154472911467923e-05,0.004260806603387195,30.320137063779526,
84,100,3,22.5,22.5,3.0,1e-07,25,0.60,0.45,True,221.5,3,1.8694901676348604e-05,0.0043237601316849904,30.063687625952348,
86,100,3,22.5,22.5,3.0,1e-07,50,center,center,True,221.9,3,1.8149282150188103e-05,0.004260197430893092,30.32039176433876,
28,100,3,22.5,22.5,1.0,1e-07,50,0.45,0.55,True,299.6,3,1.8154586829481048e-05,0.004260819971493873,30.32013734622858,
25,100,3,22.5,22.5,1.0,1e-07,25,0.60,0.58,True,302.2,3,1.8120821409447804e-05,0.0042568558126213065,30.3214401207646,
23,100,3,22.5,22.5,1.0,1e-07,25,0.45,0.55,True,318.1,3,1.8154586829481048e-05,0.004260819971493873,30.32013734622858,
35,100,3,22.5,22.5,1.0,1e-07,80,0.60,0.58,True,363.3,3,1.8120821409447804e-05,0.0042568558126213065,30.3214401207646,
21,100,3,22.5,22.5,1.0,1e-07,25,center,center,True,326.0,3,1.8149297940201443e-05,0.004260199284094753,30.320391764404967,
101,100,3,22.5,22.5,3.0,1e-06,25,center,center,True,46.0,3,0.00289057487076913,0.05376406672461757,2.5488626750930723,
40,100,3,22.5,22.5,1.0,1e-07,120,0.60,0.58,True,363.3,3,1.8120821409447804e-05,0.0042568558126213065,30.3214401207646,
102,100,3,22.5,22.5,3.0,1e-06,25,0.35,0.45,True,39.6,3,0.0015881481143325863,0.03985157605832656,1.1453611610011551,
82,100,3,22.5,22.5,3.0,1e-07,25,0.35,0.45,True,304.6,3,1.9251811796467185e-05,0.004387688662207835,30.02021228759572,
103,100,3,22.5,22.5,3.0,1e-06,25,0.45,0.55,True,46.800000000000004,3,0.000589977459831554,0.024289451616525928,0.7587573594948075,
33,100,3,22.5,22.5,1.0,1e-07,80,0.45,0.55,True,415.1,3,1.8154586829481048e-05,0.004260819971493873,30.32013734622858,
88,100,3,22.5,22.5,3.0,1e-07,50,0.45,0.55,True,299.6,3,1.8154451116781323e-05,0.00426080404580888,30.320137345061163,
104,100,3,22.5,22.5,3.0,1e-06,25,0.60,0.45,True,46.7,3,0.001596144583401226,0.03995177822577146,2.7308600371563343,
38,100,3,22.5,22.5,1.0,1e-07,120,0.45,0.55,True,415.1,3,1.8154586829481048e-05,0.004260819971493873,30.32013734622858,
105,100,3,22.5,22.5,3.0,1e-06,25,0.60,0.58,True,43.2,3,0.0021743741083295152,0.046630184519573965,3.3468647142636576,
107,100,3,22.5,22.5,3.0,1e-06,50,0.35,0.45,True,38.5,3,0.001500457181297965,0.038735735197591964,0.7232673447454379,
106,100,3,22.5,22.5,3.0,1e-06,50,center,center,True,43.5,3,0.0011030411946350589,0.03321206399239678,3.1161112045352604,
87,100,3,22.5,22.5,3.0,1e-07,50,0.35,0.45,True,317.5,3,1.9251811796467185e-05,0.004387688662207835,30.02021228759572,
30,100,3,22.5,22.5,1.0,1e-07,50,0.60,0.58,True,399.20000000000005,3,1.8120821409447804e-05,0.0042568558126213065,30.3214401207646,
85,100,3,22.5,22.5,3.0,1e-07,25,0.60,0.58,True,302.3,3,1.8120887668202373e-05,0.004256863595207436,30.32144012194245,
89,100,3,22.5,22.5,3.0,1e-07,50,0.60,0.45,True,324.20000000000005,3,1.8694901676348604e-05,0.0043237601316849904,30.063687625952348,
36,100,3,22.5,22.5,1.0,1e-07,120,center,center,True,429.0,3,1.8149297940201443e-05,0.004260199284094753,30.320391764404967,
121,100,3,22.5,22.5,5.0,1e-08,25,center,center,True,0.2,3,6.00358106662145e-06,0.0024502206159081777,31.519916854799497,
109,100,3,22.5,22.5,3.0,1e-06,50,0.60,0.45,True,36.6,3,0.0026414055615856494,0.05139460634721944,1.9739258899376948,
122,100,3,22.5,22.5,5.0,1e-08,25,0.35,0.45,True,0.2,3,6.0055270853217635e-06,0.0024506176946479767,31.519867743775357,
123,100,3,22.5,22.5,5.0,1e-08,25,0.45,0.55,True,0.2,3,6.005524684446782e-06,0.002450617204796943,31.519867800556014,
124,100,3,22.5,22.5,5.0,1e-08,25,0.60,0.45,True,0.2,3,5.839421427182257e-06,0.0024164894841861525,31.52686749605061,
108,100,3,22.5,22.5,3.0,1e-06,50,0.45,0.55,True,46.5,3,0.002028508192512151,0.045038963048810866,2.7900805030968865,
125,100,3,22.5,22.5,5.0,1e-08,25,0.60,0.58,True,0.2,3,5.995633793217613e-06,0.00244859833235621,31.520115308868224,
126,100,3,22.5,22.5,5.0,1e-08,50,center,center,True,0.2,3,6.00358106662145e-06,0.0024502206159081777,31.519916854799497,
127,100,3,22.5,22.5,5.0,1e-08,50,0.35,0.45,True,0.2,3,6.0055270853217635e-06,0.0024506176946479767,31.519867743775357,
31,100,3,22.5,22.5,1.0,1e-07,80,center,center,True,429.0,3,1.8149297940201443e-05,0.004260199284094753,30.320391764404967,
128,100,3,22.5,22.5,5.0,1e-08,50,0.45,0.55,True,0.2,3,6.005524684446782e-06,0.002450617204796943,31.519867800556014,
129,100,3,22.5,22.5,5.0,1e-08,50,0.60,0.45,True,0.2,3,5.839421427182257e-06,0.0024164894841861525,31.52686749605061,
131,100,3,22.5,22.5,5.0,1e-08,80,center,center,True,0.2,3,6.00358106662145e-06,0.0024502206159081777,31.519916854799497,
130,100,3,22.5,22.5,5.0,1e-08,50,0.60,0.58,True,0.2,3,5.995633793217613e-06,0.00244859833235621,31.520115308868224,
133,100,3,22.5,22.5,5.0,1e-08,80,0.45,0.55,True,0.2,3,6.005524684446782e-06,0.002450617204796943,31.519867800556014,
132,100,3,22.5,22.5,5.0,1e-08,80,0.35,0.45,True,0.2,3,6.0055270853217635e-06,0.0024506176946479767,31.519867743775357,
134,100,3,22.5,22.5,5.0,1e-08,80,0.60,0.45,True,0.2,3,5.839421427182257e-06,0.0024164894841861525,31.52686749605061,
110,100,3,22.5,22.5,3.0,1e-06,50,0.60,0.58,True,43.6,3,0.0025391695140752125,0.05039017279267072,0.8812443164766675,
135,100,3,22.5,22.5,5.0,1e-08,80,0.60,0.58,True,0.2,3,5.995633793217613e-06,0.00244859833235621,31.520115308868224,
136,100,3,22.5,22.5,5.0,1e-08,120,center,center,True,0.2,3,6.00358106662145e-06,0.0024502206159081777,31.519916854799497,
139,100,3,22.5,22.5,5.0,1e-08,120,0.60,0.45,True,0.2,3,5.839421427182257e-06,0.0024164894841861525,31.52686749605061,
140,100,3,22.5,22.5,5.0,1e-08,120,0.60,0.58,True,0.2,3,5.995633793217613e-06,0.00244859833235621,31.520115308868224,
138,100,3,22.5,22.5,5.0,1e-08,120,0.45,0.55,True,0.2,3,6.005524684446782e-06,0.002450617204796943,31.519867800556014,
137,100,3,22.5,22.5,5.0,1e-08,120,0.35,0.45,True,0.2,3,6.0055270853217635e-06,0.0024506176946479767,31.519867743775357,
112,100,3,22.5,22.5,3.0,1e-06,80,0.35,0.45,True,38.7,3,0.0015647208537441545,0.03955655260186553,0.9721600899499727,
111,100,3,22.5,22.5,3.0,1e-06,80,center,center,True,44.2,3,0.002023342232652583,0.04498157659145111,3.2409091870496987,
34,100,3,22.5,22.5,1.0,1e-07,80,0.60,0.45,True,421.3,3,1.9608837527566416e-05,0.004428186708751836,29.771484899365472,
114,100,3,22.5,22.5,3.0,1e-06,80,0.60,0.45,True,37.6,3,0.00265542808703644,0.05153084597633189,2.049145232844402,
113,100,3,22.5,22.5,3.0,1e-06,80,0.45,0.55,True,45.800000000000004,3,0.002033903659705247,0.04509882104562432,3.067351917648575,
115,100,3,22.5,22.5,3.0,1e-06,80,0.60,0.58,True,42.6,3,0.0015967045884822347,0.03995878612373297,0.7815487448712614,
117,100,3,22.5,22.5,3.0,1e-06,120,0.35,0.45,True,38.7,3,0.0015647208537441545,0.03955655260186553,0.9721600899499727,
119,100,3,22.5,22.5,3.0,1e-06,120,0.60,0.45,True,37.6,3,0.00265542808703644,0.05153084597633189,2.049145232844402,
116,100,3,22.5,22.5,3.0,1e-06,120,center,center,True,44.2,3,0.002023342232652583,0.04498157659145111,3.2409091870496987,
120,100,3,22.5,22.5,3.0,1e-06,120,0.60,0.58,True,42.6,3,0.0015967045884822347,0.03995878612373297,0.7815487448712614,
118,100,3,22.5,22.5,3.0,1e-06,120,0.45,0.55,True,45.800000000000004,3,0.002033903659705247,0.04509882104562432,3.067351917648575,
39,100,3,22.5,22.5,1.0,1e-07,120,0.60,0.45,True,421.3,3,1.9608837527566416e-05,0.004428186708751836,29.771484899365472,
81,100,3,22.5,22.5,3.0,1e-07,25,center,center,True,428.3,3,1.8149282150188103e-05,0.004260197430893092,30.32039176433876,
94,100,3,22.5,22.5,3.0,1e-07,80,0.60,0.45,True,317.0,3,1.8694901676348604e-05,0.0043237601316849904,30.063687625952348,
90,100,3,22.5,22.5,3.0,1e-07,50,0.60,0.58,True,399.20000000000005,3,1.8120887668202373e-05,0.004256863595207436,30.32144012194245,
91,100,3,22.5,22.5,3.0,1e-07,80,center,center,True,427.5,3,1.8149282150188103e-05,0.004260197430893092,30.32039176433876,
161,100,3,22.5,22.5,5.0,1e-06,25,center,center,True,47.0,3,0.0015196418295429545,0.03898258366941517,3.6845083115393242,
95,100,3,22.5,22.5,3.0,1e-07,80,0.60,0.58,True,363.40000000000003,3,1.8120887668202373e-05,0.004256863595207436,30.32144012194245,
93,100,3,22.5,22.5,3.0,1e-07,80,0.45,0.55,True,415.1,3,1.8154451116781323e-05,0.00426080404580888,30.320137345061163,
162,100,3,22.5,22.5,5.0,1e-06,25,0.35,0.45,True,38.900000000000006,3,0.0016661883216962433,0.040818970120475154,1.0961698215016538,
99,100,3,22.5,22.5,3.0,1e-07,120,0.60,0.45,True,317.0,3,1.8694901676348604e-05,0.0043237601316849904,30.063687625952348,
163,100,3,22.5,22.5,5.0,1e-06,25,0.45,0.55,True,47.300000000000004,3,0.0024313115028860343,0.04930833096836714,1.691578787258246,
164,100,3,22.5,22.5,5.0,1e-06,25,0.60,0.45,True,45.1,3,0.0007171847992877683,0.026780306183607543,2.2003996241224475,
165,100,3,22.5,22.5,5.0,1e-06,25,0.60,0.58,True,42.5,3,0.0016290996605309112,0.040362106740492516,2.9535263829988323,
83,100,3,22.5,22.5,3.0,1e-07,25,0.45,0.55,True,570.2,3,1.8154451116781323e-05,0.00426080404580888,30.320137345061163,
166,100,3,22.5,22.5,5.0,1e-06,50,center,center,True,45.0,3,0.0008755517852501247,0.029589724318589465,4.38243138035477,
146,100,3,22.5,22.5,5.0,1e-07,50,center,center,True,221.9,3,1.8149216632992644e-05,0.004260189741430849,30.320391763886345,
144,100,3,22.5,22.5,5.0,1e-07,25,0.60,0.45,True,221.4,3,1.8696697463759556e-05,0.004323967791711631,30.063688015476455,
167,100,3,22.5,22.5,5.0,1e-06,50,0.35,0.45,True,38.6,3,0.0025244722567453574,0.050244126589536385,0.642040404552631,
100,100,3,22.5,22.5,3.0,1e-07,120,0.60,0.58,True,363.40000000000003,3,1.8120887668202373e-05,0.004256863595207436,30.32144012194245,
168,100,3,22.5,22.5,5.0,1e-06,50,0.45,0.55,True,47.6,3,0.0019135781159529495,0.043744463832043355,3.9238426229257133,
98,100,3,22.5,22.5,3.0,1e-07,120,0.45,0.55,True,415.1,3,1.8154451116781323e-05,0.00426080404580888,30.320137345061163,
169,100,3,22.5,22.5,5.0,1e-06,50,0.60,0.45,True,45.300000000000004,3,0.0018404585938560107,0.042900566358219684,3.041866362089205,
170,100,3,22.5,22.5,5.0,1e-06,50,0.60,0.58,True,44.2,3,0.0005491447281503282,0.023433837247670904,0.6530305686103794,
172,100,3,22.5,22.5,5.0,1e-06,80,0.35,0.45,True,38.5,3,0.0015053306398057336,0.038798590693551405,1.0490532216098514,
96,100,3,22.5,22.5,3.0,1e-07,120,center,center,True,427.5,3,1.8149282150188103e-05,0.004260197430893092,30.32039176433876,
171,100,3,22.5,22.5,5.0,1e-06,80,center,center,True,44.800000000000004,3,0.0007555230210137376,0.027486779022172416,4.553264456945855,
92,100,3,22.5,22.5,3.0,1e-07,80,0.35,0.45,True,586.1,3,1.9251811796467185e-05,0.004387688662207835,30.02021228759572,
174,100,3,22.5,22.5,5.0,1e-06,80,0.60,0.45,True,44.7,3,0.0018519001521904264,0.04303370948675499,2.2015102604784365,
173,100,3,22.5,22.5,5.0,1e-06,80,0.45,0.55,True,46.800000000000004,3,0.0020879966550065468,0.045694602033572264,4.058536627784318,
175,100,3,22.5,22.5,5.0,1e-06,80,0.60,0.58,True,42.7,3,0.0016206764991736893,0.040257626596381574,0.7278206827982163,
176,100,3,22.5,22.5,5.0,1e-06,120,center,center,True,44.800000000000004,3,0.0007555230210137376,0.027486779022172416,4.553264456945855,
177,100,3,22.5,22.5,5.0,1e-06,120,0.35,0.45,True,38.5,3,0.0015053306398057336,0.038798590693551405,1.0490532216098514,
178,100,3,22.5,22.5,5.0,1e-06,120,0.45,0.55,True,46.800000000000004,3,0.0020879966550065468,0.045694602033572264,4.058536627784318,
179,100,3,22.5,22.5,5.0,1e-06,120,0.60,0.45,True,44.7,3,0.0018519001521904264,0.04303370948675499,2.2015102604784365,
180,100,3,22.5,22.5,5.0,1e-06,120,0.60,0.58,True,42.7,3,0.0016206764991736893,0.040257626596381574,0.7278206827982163,
147,100,3,22.5,22.5,5.0,1e-07,50,0.35,0.45,True,317.5,3,1.9251513555466134e-05,0.004387654675959143,30.020212284628865,
182,100,3,45.0,45.0,1.0,1e-08,25,0.35,0.45,True,52.2,3,0.0,0.0,0.0,
143,100,3,22.5,22.5,5.0,1e-07,25,0.45,0.55,True,314.0,3,1.9251611912941388e-05,0.004387665884378776,30.02021261574095,
183,100,3,45.0,45.0,1.0,1e-08,25,0.45,0.55,True,52.800000000000004,3,0.0,0.0,0.0,
181,100,3,45.0,45.0,1.0,1e-08,25,center,center,True,55.800000000000004,3,0.0,0.0,0.0,
154,100,3,22.5,22.5,5.0,1e-07,80,0.60,0.45,True,316.90000000000003,3,1.8696697463759556e-05,0.004323967791711631,30.063688015476455,
142,100,3,22.5,22.5,5.0,1e-07,25,0.35,0.45,True,307.0,3,1.9251513555466134e-05,0.004387654675959143,30.020212284628865,
145,100,3,22.5,22.5,5.0,1e-07,25,0.60,0.58,True,302.40000000000003,3,1.812089034097263e-05,0.004256863909143987,30.32144012205878,
149,100,3,22.5,22.5,5.0,1e-07,50,0.60,0.45,True,324.1,3,1.8696697463759556e-05,0.004323967791711631,30.063688015476455,
184,100,3,45.0,45.0,1.0,1e-08,25,0.60,0.45,True,51.400000000000006,3,0.0,0.0,0.0,
148,100,3,22.5,22.5,5.0,1e-07,50,0.45,0.55,True,317.0,3,1.9251611912941388e-05,0.004387665884378776,30.02021261574095,
187,100,3,45.0,45.0,1.0,1e-08,50,0.35,0.45,True,52.300000000000004,3,0.0,0.0,0.0,
185,100,3,45.0,45.0,1.0,1e-08,25,0.60,0.58,True,51.6,3,0.0,0.0,0.0,
186,100,3,45.0,45.0,1.0,1e-08,50,center,center,True,56.0,3,0.0,0.0,0.0,
188,100,3,45.0,45.0,1.0,1e-08,50,0.45,0.55,True,52.300000000000004,3,0.0,0.0,0.0,
189,100,3,45.0,45.0,1.0,1e-08,50,0.60,0.45,True,51.6,3,0.0,0.0,0.0,
190,100,3,45.0,45.0,1.0,1e-08,50,0.60,0.58,True,52.5,3,0.0,0.0,0.0,
191,100,3,45.0,45.0,1.0,1e-08,80,center,center,True,54.900000000000006,3,0.0,0.0,0.0,
192,100,3,45.0,45.0,1.0,1e-08,80,0.35,0.45,True,52.6,3,0.0,0.0,0.0,
155,100,3,22.5,22.5,5.0,1e-07,80,0.60,0.58,True,363.70000000000005,3,1.812089034097263e-05,0.004256863909143987,30.32144012205878,
193,100,3,45.0,45.0,1.0,1e-08,80,0.45,0.55,True,52.2,3,0.0,0.0,0.0,
159,100,3,22.5,22.5,5.0,1e-07,120,0.60,0.45,True,316.90000000000003,3,1.8696697463759556e-05,0.004323967791711631,30.063688015476455,
197,100,3,45.0,45.0,1.0,1e-08,120,0.35,0.45,True,52.6,3,0.0,0.0,0.0,
195,100,3,45.0,45.0,1.0,1e-08,80,0.60,0.58,True,52.300000000000004,3,0.0,0.0,0.0,
198,100,3,45.0,45.0,1.0,1e-08,120,0.45,0.55,True,52.2,3,0.0,0.0,0.0,
194,100,3,45.0,45.0,1.0,1e-08,80,0.60,0.45,True,52.0,3,0.0,0.0,0.0,
199,100,3,45.0,45.0,1.0,1e-08,120,0.60,0.45,True,52.0,3,0.0,0.0,0.0,
196,100,3,45.0,45.0,1.0,1e-08,120,center,center,True,54.900000000000006,3,0.0,0.0,0.0,
200,100,3,45.0,45.0,1.0,1e-08,120,0.60,0.58,True,52.300000000000004,3,0.0,0.0,0.0,
204,100,3,45.0,45.0,1.0,1e-07,25,0.60,0.45,True,75.10000000000001,3,0.0006134190258830314,0.024767297508671217,0.11836248087349718,
203,100,3,45.0,45.0,1.0,1e-07,25,0.45,0.55,True,79.4,3,0.0003186602005764213,0.017851056007318483,0.1963405042062014,
202,100,3,45.0,45.0,1.0,1e-07,25,0.35,0.45,True,75.7,3,0.0,0.0,0.0,
205,100,3,45.0,45.0,1.0,1e-07,25,0.60,0.58,True,73.8,3,0.0003179376351937999,0.01783080579204989,0.10099625862866017,
201,100,3,45.0,45.0,1.0,1e-07,25,center,center,True,83.60000000000001,3,0.0003017239042900889,0.017370201619154823,0.1115723650001924,
97,100,3,22.5,22.5,3.0,1e-07,120,0.35,0.45,True,586.1,3,1.9251811796467185e-05,0.004387688662207835,30.02021228759572,
206,100,3,45.0,45.0,1.0,1e-07,50,center,center,True,85.7,3,0.00035251624673033515,0.018775416020166774,0.10106405392548475,
207,100,3,45.0,45.0,1.0,1e-07,50,0.35,0.45,True,79.4,3,0.0,0.0,0.0,
209,100,3,45.0,45.0,1.0,1e-07,50,0.60,0.45,True,80.30000000000001,3,0.0011362404098273194,0.033708165328705145,0.4130216345662706,
208,100,3,45.0,45.0,1.0,1e-07,50,0.45,0.55,True,75.10000000000001,3,0.0003020617149427231,0.017379922754221986,0.19623532972497626,
160,100,3,22.5,22.5,5.0,1e-07,120,0.60,0.58,True,363.70000000000005,3,1.812089034097263e-05,0.004256863909143987,30.32144012205878,
150,100,3,22.5,22.5,5.0,1e-07,50,0.60,0.58,True,399.3,3,1.812089034097263e-05,0.004256863909143987,30.32144012205878,
213,100,3,45.0,45.0,1.0,1e-07,80,0.45,0.55,True,75.10000000000001,3,0.0003020617149427231,0.017379922754221986,0.19623532972497626,
210,100,3,45.0,45.0,1.0,1e-07,50,0.60,0.58,True,80.10000000000001,3,0.0009306036462841721,0.03050579692917679,0.1931993072667199,
212,100,3,45.0,45.0,1.0,1e-07,80,0.35,0.45,True,79.4,3,0.0,0.0,0.0,
222,100,3,45.0,45.0,1.0,1e-06,25,0.35,0.45,True,47.800000000000004,3,nan,nan,0.3154416709193296,
